timestamp,incident_count,avg_speed,free_flow_speed,jam_factor,temp,wind,rain
2025-06-16T06:40:00,0,20,20,1,11.48,1.03,0
2025-06-16T06:41:00,0,20,20,1,11.48,1.03,0
2025-06-16T06:43:00,0,20,20,1,11.26,2.06,0
2025-06-16T06:44:00,0,20,20,1,11.26,2.06,0
2025-06-16T06:46:00,0,20,20,1,11.26,2.06,0
2025-06-16T06:47:00,0,20,20,1,11.26,2.06,0
2025-06-16T06:48:00,0,20,20,1,11.26,2.06,0
2025-06-16T06:50:00,0,20,20,1,11.21,2.06,0
2025-06-16T06:51:00,0,20,20,1,11.21,2.06,0
2025-06-16T06:52:00,0,20,20,1,11.21,2.06,0
2025-06-16T06:54:00,0,20,20,1,11.21,2.06,0
2025-06-16T06:55:00,0,20,20,1,11.21,2.06,0
2025-06-16T06:56:00,0,20,20,1,11.21,2.06,0
2025-06-16T06:58:00,0,20,20,1,11.21,2.06,0
2025-06-16T06:59:00,0,20,20,1,11.21,2.06,0
2025-06-16T07:01:00,0,20,20,1,11.21,2.06,0
2025-06-16T07:02:00,0,20,20,1,11.21,2.06,0
2025-06-16T07:03:00,0,20,20,1,11.21,2.06,0
2025-06-16T07:05:00,0,15,20,1,11.26,2.06,0
2025-06-16T07:06:00,0,15,19,1,11.26,2.06,0
2025-06-16T07:07:00,0,20,20,1,11.26,2.06,0
2025-06-16T07:09:00,0,20,20,1,11.26,2.06,0
2025-06-16T07:10:00,0,20,20,1,11.35,2.06,0
2025-06-16T07:12:00,0,20,20,1,11.35,2.06,0
2025-06-16T07:13:00,0,20,20,1,11.35,2.06,0
2025-06-16T07:14:00,0,20,20,1,11.35,2.06,0
2025-06-16T07:16:00,0,20,20,1,11.35,2.06,0
2025-06-16T07:17:00,0,20,20,1,11.35,2.06,0
2025-06-16T07:18:00,0,16,20,1,13.27,2.57,0
2025-06-16T07:20:00,0,16,20,1,13.27,2.57,0
2025-06-16T07:21:00,0,15,20,1,13.27,2.57,0
2025-06-16T07:23:00,0,15,20,1,13.22,2.57,0
2025-06-16T07:24:00,0,14,20,1,13.22,2.57,0
2025-06-16T07:25:00,0,13,19,1,13.22,2.57,0
2025-06-16T07:27:00,0,13,19,1,13.22,2.57,0
2025-06-16T07:28:00,0,13,19,1,13.22,2.57,0
2025-06-16T07:29:00,0,13,19,1,13.22,2.57,0
2025-06-16T07:31:00,0,14,19,1,13.26,2.57,0
2025-06-16T07:32:00,0,13,19,1,13.26,2.57,0
2025-06-16T07:34:00,0,12,19,1,13.26,2.57,0
2025-06-16T07:35:00,0,13,19,1,13.26,2.57,0
2025-06-16T07:36:00,0,13,18,1,13.26,2.57,0
2025-06-16T07:38:00,0,13,19,1,13.53,2.57,0
2025-06-16T07:39:00,0,13,19,1,13.77,2.57,0
2025-06-16T07:40:00,0,14,19,1,13.77,2.57,0
2025-06-16T07:42:00,0,15,20,1,14.52,2.57,0
2025-06-16T07:43:00,0,20,20,1,14.52,2.57,0
2025-06-16T07:45:00,0,20,20,1,14.52,2.57,0
2025-06-16T07:46:00,0,20,20,1,14.52,2.57,0
2025-06-16T07:47:00,0,20,20,1,14.52,2.57,0
2025-06-16T07:49:00,0,20,20,1,14.52,2.57,0
2025-06-16T07:50:00,0,20,20,1,14.52,2.57,0
2025-06-16T07:52:00,0,20,20,1,14.52,2.57,0
2025-06-16T07:53:00,0,20,20,1,14.54,2.57,0
2025-06-16T07:54:00,0,20,20,1,14.54,2.57,0
2025-06-16T07:56:00,0,20,20,1,14.54,2.57,0
2025-06-16T07:57:00,0,20,20,1,14.54,2.57,0
2025-06-16T07:59:00,0,20,20,1,14.54,2.57,0
2025-06-16T08:00:00,0,16,20,1,14.56,2.57,0
2025-06-16T08:01:00,0,13,19,1,14.54,2.57,0
2025-06-16T08:03:00,0,14,19,1,14.54,2.57,0
2025-06-16T08:04:00,0,13,19,1,14.54,2.57,0
2025-06-16T08:06:00,0,12,19,1,14.54,2.57,0
2025-06-16T08:07:00,0,12,19,1,14.54,2.57,0
2025-06-16T08:08:00,0,10,18,1,14.69,2.57,0
2025-06-16T08:10:00,0,10,18,1,14.69,2.57,0
2025-06-16T08:11:00,0,10,19,1,14.69,2.57,0
2025-06-16T08:12:00,0,13,21,1,14.61,2.57,0
2025-06-16T08:14:00,0,13,21,1,14.69,2.57,0
2025-06-16T08:15:00,0,12,22,1,14.69,2.57,0
2025-06-16T08:17:00,0,10,20,1,14.69,2.57,0
2025-06-16T08:18:00,0,7,18,1,14.73,2.57,0
2025-06-16T08:19:00,0,8,20,1,14.73,2.57,0
2025-06-16T08:21:00,0,7,19,1,15.02,2.57,0
2025-06-16T08:22:00,0,7,19,1,15.02,2.57,0
2025-06-16T08:23:00,0,8,19,1,15.02,2.57,0
2025-06-16T08:25:00,0,7,19,1,15.02,2.57,0
2025-06-16T08:26:00,0,7,18,1,15.02,2.57,0
2025-06-16T08:28:00,0,7,19,1,15.05,2.57,0
2025-06-16T08:29:00,0,7,19,1,15.05,2.57,0
2025-06-16T08:30:00,0,8,18,1,15.05,2.57,0
2025-06-16T08:32:00,0,9,19,1,15.05,2.57,0
2025-06-16T08:33:00,0,10,19,1,15.92,2.57,0
2025-06-16T08:35:00,0,12,19,1,15.92,2.57,0
2025-06-16T08:36:00,0,11,19,1,15.92,2.57,0
2025-06-16T08:37:00,0,11,19,1,15.92,2.57,0
2025-06-16T08:39:00,0,12,20,1,15.06,2.57,0
2025-06-16T08:40:00,0,10,19,1,15.96,2.57,0
2025-06-16T08:42:00,0,10,19,1,15.96,2.57,0
2025-06-16T08:43:00,0,8,20,1,15.96,2.57,0
2025-06-16T08:44:00,0,8,20,1,15.96,2.57,0
2025-06-16T08:46:00,0,8,20,1,15.96,2.57,0
2025-06-16T08:47:00,0,8,20,1,15.96,2.57,0
2025-06-16T08:49:00,0,7,19,1,15.96,2.57,0
2025-06-16T08:50:00,0,8,18,1,15.96,2.57,0
2025-06-16T08:51:00,0,6,17,1,15.99,2.57,0
2025-06-16T08:53:00,0,6,20,1,15.99,2.57,0
2025-06-16T08:54:00,0,7,21,1,15.99,2.57,0
2025-06-16T08:55:00,0,7,19,1,15.99,2.57,0
2025-06-16T08:57:00,0,8,19,1,15.99,2.57,0
2025-06-16T08:58:00,0,8,18,1,15.99,2.57,0
2025-06-16T08:59:00,0,10,18,1,15.92,2.57,0
2025-06-16T09:01:00,0,9,19,1,15.92,2.57,0
2025-06-16T09:02:00,0,9,18,1,15.92,2.57,0
2025-06-16T09:04:00,0,9,19,1,16.62,2.57,0
2025-06-16T09:05:00,0,8,18,1,16.62,2.57,0
2025-06-16T09:06:00,0,8,19,1,16.62,2.57,0
2025-06-16T09:08:00,0,8,17,1,16.62,2.57,0
2025-06-16T09:09:00,0,9,20,1,16.62,2.57,0
2025-06-16T09:10:00,0,9,19,1,16.62,2.57,0
2025-06-16T09:12:00,0,8,19,1,16.62,2.57,0
2025-06-16T09:13:00,0,7,18,1,16.62,2.57,0
2025-06-16T09:14:00,0,10,19,1,16.62,2.57,0
2025-06-16T09:16:00,0,9,19,1,16.62,2.57,0
2025-06-16T09:17:00,0,9,19,1,16.62,2.57,0
2025-06-16T09:18:00,0,8,20,1,16.62,2.57,0
2025-06-16T09:20:00,0,6,20,1,16.94,2.57,0
2025-06-16T09:21:00,0,9,20,1,16.94,2.57,0
2025-06-16T09:23:00,0,6,20,1,16.94,2.57,0
2025-06-16T09:24:00,0,9,21,1,16.94,2.57,0
2025-06-16T09:25:00,0,10,21,1,16.94,2.57,0
2025-06-16T09:27:00,0,5,18,1,16.94,2.57,0
2025-06-16T09:28:00,0,5,19,1,16.94,2.57,0
2025-06-16T11:31:00,0,6,19,1,20.53,1.54,0
2025-06-16T11:32:00,0,6,21,1,20.53,1.54,0
2025-06-16T11:34:00,0,5,19,1,20.53,1.54,0
2025-06-16T11:35:00,0,4,18,1,20.53,1.54,0
2025-06-16T11:37:00,0,4,17,1,20.97,1.54,0
2025-06-16T11:38:00,0,4,19,1,20.97,1.54,0
2025-06-16T11:39:00,0,5,19,1,20.93,1.54,0
2025-06-16T11:41:00,0,5,17,1,20.93,1.54,0
2025-06-16T11:42:00,0,7,20,1,20.93,1.54,0
2025-06-16T11:43:00,0,7,20,1,20.93,1.54,0
2025-06-16T11:45:00,0,7,18,1,20.93,1.54,0
